,Sample name,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo
30932,,,,,,,,2320290,,,,,,,,,,,,,,,,,,,,2530400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,,615070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257537,,,,,,,,,,,,,,,
30914,,,,,,,14725800,,,,,,,,,,,,,,,,,,,,18457700,,,,,,,,,,,,,,,,,,,,16248800,,,,,,,,,,,,,,
30911,,,,,,,,,,,,,,,,,,,,,,,,,,1292250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30892,,,,,,,,,,,,,,,,,,,,,,,,,,,,394402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333140,,,,,,,,,,,,,
30882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379131,,,,,,,,,,,,,,,
30881,,,,,,,,1648950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30872,,,,,,,6026050,,,,,,,,,,,,,,,,,,,,6048510,,,,,,,,,,,,,,,,,,,,5905190,,,,,,,,,,,,,,
30867,,,,,,,,,,,,,,,,,,,,,,,,,,1447610,,,272074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30865,,,,,,,,,,,,,,,,,,,,,,,,,862781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453001,,,,,,,,,,,,,,,
30855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404717,,,,,,,,,,,,,,,,
30827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179020,,,,,,,,,,,,,,
30826,,,,,,,4093410,,,,,,,,,,,,,,,,,,,,4191830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30824,,,,,,,,,,,,,,,,,,,,,,,,,,2351100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30799,,,,,,,,,,,,,,,,,,,,,,,,,,,1997300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30797,,,,,,,2435850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971020,,,,,,,,,,,,,,
30776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667972,,,,,,,,,,,,,,,
30775,,,,,,,,,,,,,,,,,,,,,,,,,,,4880220,,,,,,,,,,,,,,,,,,,,3543120,,,,,,,,,,,,,,
30774,,,,,,,4297530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30770,,,,,,,,,,,,,,,,,,,,,,,,,624324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30767,,,,,,1175120,,,,,,,,,,,,,,,,,,,,2018280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30766,,,,,,,,,,,,,,,,,,,,,,,,741818,,,,511091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439184,,,,,,,,,,,,,,,
30737,,,,,,,,842869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240065,,,,,
30715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156570,,,,,,,,,,,,,,,
30712,,,,,,1301490,,,,,,,,,,,,,,,,,,,,4860760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30711,,,,,,,4390930,,,,,,,,,,,,,,,,,,,,4265190,,,,,,,,,,,,,,,,,,,,5640400,,,,,,,,,,,,,,
30698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151868
30692,,,,,708741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30685,,,,,,,,,,,,,,,,,,,,,,,,,,,2312700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626540,,,,,,,,,,,,,,
30680,,,,,,,1785370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30669,,,,,777146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307739,,,,,,,,,,,,,
30664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467440,,,,,,,,,,,,,,
30663,,,,,,4079070,,,,,,,,,,,,,,,,,,,,5625970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3411500,,,,,,,,,,,,,,,
30656,,,,,,,,,,,,,,,,,,,,,,,,,553519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216525,,,,,,,,,,,,,,,,,,,,,,,,,,
30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440982,,,,,,,,,,,,,,,,
30639,,,,,,,1955590,,,,,,,,,,,,,,,,,,,,1888570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30636,,,,,,,,657605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446200,,,,,,,,,,,,,,,,,,,
30635,,,,,770333,,,,,,,,,,,,,,,,,,471890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30630,,,,,,,,,,,,,,,,,235931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30622,,,,,,4421890,,,,,,,,,,,,,,,,,,,,5883610,,,,,,,,,,,,,,,,,,,,2801370,,,,,,,,,,,,,,,
30621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2974210,,,,,,,,,,,,,,
30612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276632,,,,,,,,,,,,,,,,
30601,,,,,,,,,,,,,,,,,262792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30592,,,,,,,,,,,,,,,,,,,,,,,,,585353,,,,,,,,,,,,,,,,,,,,,1132940,,,,,,,,,,,,,,,
30582,,,,,,,1646100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30575,,,,,,1584960,,,,,,,,,,,,,,,,,,,,2299230,1703500,,,,,,,,,,,,,,,,,,,,1822020,,,,,,,,,,,238858,,,
30573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436172,,,,,,,,,,,,,,,,
30566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789597,,,,,,,,,,,,,,,
30546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752543,,,,,,,,,,,,,,,
30539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350063,,,,,,,,,,,,,,,,
30537,,,,,,,1248100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015230,,,,,,,,,,,,,,195865
30534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244215,,,,,,,,,,,,,,,,,,
30528,,,,,,,,,,,,,,,,,,,,,,,,,,,1449580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30516,,,,,,,,,,,,,,,,,,,,,,,,,1057920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30513,,,,,,3060820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428730,,,,,,,,,,,,,,,
30510,,,,,,,722131,,,,,,,,,,,,,,,,,,,3014340,,,,,,,,,,,,,,,,,,,,,1142780,,,,,,,,,,,,,,
30487,,,,,,,,,,,,,,,,,,331744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30486,,,,,,,,,,,,,,,,,,,,,,,,,,,2011420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247831,,,
30482,,,,,,,,,,,,,,,,,,,,,,,,725930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30481,,,,,,,1816420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649790,,,,,,,,,,,,,,
30470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285795,,,,,
30466,,,,,,,,,,,,,,,,,,,,,,,,,641777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30463,,,,,,4982820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30462,,,,,,,,,,,,,,,,,,,,,,,,,,5771920,,,,,,,,,,,,,,,,,,,,4999310,,,,,,,,,,,,,,,
30435,,,,,,,1653860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30434,,,,,,,,,,,,,,,,,,,,,,,,,,,624568,,,,,,,,,,,,,,,,,,,,1232860,,,,,,,,,,,,,,
30432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202841,,,,
30426,,,,,,,,,,,,,,,,,,,,,,,588183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30423,,,,,,,,,,,,,,302292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30420,,,,,,,,,,,,,,,,,,,,,,,,,,4962770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30419,,,,,,4099060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4556960,,,,,,,,,,,,,,,
30414,,,,,,,,,,,,,,,,,,,,,,,,,,,458633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995827,,,,,,,,,,,,,,,,
30403,,,,,846676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402,,,,,,,,,,,,,,,,,,,,,,,,,1435240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631805,,,,,,,,,,,,,,
30383,,,,,,,,370848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265227,,,,,,,,,,,,,,,,,,
30377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686719,,,,,,,,,,,,,,
30369,,,,,2238050,,,,,,,,,,,,221191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30365,,,,,,,,,,,,,,,,,,,,,,,,,3226240,2848860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860101,3138480,,,,,,,,,,,,,,,
30362,,,,,,3016800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30346,,,,,,,,,,,,,,,,,,,,,,,,,,,659440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30338,,,,,597227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586474,,,,,,,,,,,,,,
30320,,,,,,,,,,,,,,,,,,,,,,,,,,3872070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30319,,,,,,3691820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4480130,,,,,,,,,,,,,,,
30315,,,,,,,,,,,,,,,,,,,,,,,,,3388440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30314,,,,,2286350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452740,,,,,,,,,,,,,,,,
30293,,,,,,,,,,,,,,,,,217577,,,,,,810251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235952,,,,,,,,,,
30284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296045,,,,,,,,,,,,,,,,,,,,,,,,,,
30274,,,,,,,,,,,,,,,,,,,,,,,,,,,1112660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30257,,,,,,,,,,,,,,,,,,,,,,,,,,7624520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30256,,,,,18979200,,,,,,,,,,,,,,,,,,,,26928600,,,,,,,,,,,,,,,,,,,,8036910,19032300,,,,,,,,,,,,,,,
30255,,,,,,13059500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249601,,,,,,,,,,,,,,,,,,,,,,,,,,
30231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284893,,,,
30227,,,,,,,,,,,,,,,,,,,,,,,,,937027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004750,,,,,,,,,,,,,,,,
30222,,,,,742732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30217,,,,,,,,,,,,,,,,,,,,,,,,,,4749060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30216,,,,,,5496630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391310,,,,,,,,,,,,,,,
30192,,,,,,,1080160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,,,,,,,,,,,,,,,,,,,,,,,,,,1763780,,,,,,,,,,,,,,,,,,,1838070,,1017250,,,,,,,,,,,,,,
30188,,,,,1842960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30185,,,,,,,,,,,,,,,,,,,,,,,,,2582790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30176,,,,,,1621140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773680,,,,,,,,,,,,,,,
30173,,,,,,,,,,,,,,,,,,,,,,,,,,1456060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257741,,,,,,,,,,,,,,,,,,
30157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318996,,,,,
30151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369033,,,,,,,,,,,,,,,,,,
30150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272287,,,,,,,,,,,,,,,,,,,,,,,,,
30147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228590,,,,,,,
30137,,,,,,959871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30136,,,,,,,,,,,,,,,,,,,,,,,,,,477518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30119,,,,,,974408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805040,,,,,,,,,,,,,,,
30116,,,,,5635350,,,,,,,,,,,,,,,,,,,,5696470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072990,,,,,,,,,,,,,,,,
30099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432843,,,,,,,,,,,,,,,,,
30096,,,,686164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,,,,,,,,,,,,,,,,,,,,,,,461877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30089,,,,,,,,,,,,,,,,,,,,,,,,,689071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,,,,,,,,,,,,,,,,,,,,,,,,,,563780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084890,,,,,,,,310571,,,,,,,
30076,,,,,,1139010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30059,,,,,,,,,,,,,,,,,,,,,,,,1269220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201810,,,,,,,,,,,,,,,,
30054,,,,,2488930,,,,,,,,,,,,,,,,,,,,1537660,,,,,,,196111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30035,,,,,,,,,,,,,,,,,273097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,,,,1007720,,2477610,,,,,,,,,,,,,,,,,,,,2895740,,,,,,,,,,,,,,,,,,,,2994050,,,,,,,,,,,,,,,
30025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485525,,,,,,,,,,,,,,,,,
30024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397873,,,,,,,,,,,,,,,,,,,
30023,,,,,,,,,,,,,,,,,,,,,,,,,1326380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,,,,,,,,,,,,,,,,,,,,,,,942873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,,,,,1081230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437820,,340935,,,,,,,,,,,,,,
29988,,,,,,,,,,,,,,,,,,,,,,,,,,1017900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29983,,,,,,,,,,,,,,,,,,,,,,,,,829713,,,,,,,,,,,,,,,,,,,,,397928,,,,,,,,,,,,,,,
29982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608220,,,,,,,,,,,,,,,,,
29980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152070,,,,,,,,,,,,,,,,
29978,,,,,1800290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29976,,,,,,643810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151919
29967,,573952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338336,,,,,,,,,,
29964,,,,942706,,,,,,,,,,,,,,,,,,,,802904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638458,,,,,,,,,,,,,,
29960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473337,,,,,,,
29958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488058,,,,,,,,,,,,,,,,,
29951,,,,,,443146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29946,,,,,,,,,,,,,,,,,,,,,,,495711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859745,,,,,,,,,,,,,,,
29937,,,,,,,,,,,267208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29910,,,,,,490660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29908,,,,,1620440,,,,,,,,,,,,,,,,,,,,,,416687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29906,,,,4112020,,,,,,,,,,,,,,,,,,,,7063290,,,,,,,,,,,,,,,,,,,,4309320,1892360,,,,,,,,,,,,,,,,
29903,,,,,,,,,,,,,,,,,,,,,,,,,1231270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29884,,,,866197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873171,,,,,,,,,,,,,,,,,
29866,,,,,,,,,,,,,,,,,,,,,,,,,1137110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381389,,,,,,,,,,,,,,,,,,
29863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732410,,,,,,,,,,,,,,,,
29862,,,,,1650680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196512,,,,,,,,,
29845,,,,,,633905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271469,,,,,,,,,,
29841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225750,,,,,,,,,,,,,,,,,
